hannah_robot_kinetic,hannah_human_kinetic,tracy_robot_kinetic,tracy_human_kinetic,hannah_robot_effort,hannah_human_effort,tracy_robot_effort,tracy_human_effort
3.4343,3.5932,0.0000,0.0000,55.4751,191.2853,0.0000,0.0000
3.4343,3.5932,0.0000,0.0000,55.4751,191.2853,0.0000,0.0000
3.1798,3.3329,0.0000,0.0000,62.5619,200.7760,0.0000,0.0000
2.8262,2.9653,0.0000,0.0000,64.9713,199.5701,0.0000,0.0000
2.4714,2.2786,0.0000,0.0000,57.7840,170.8573,0.0000,0.0000
1.8485,1.9403,0.0000,0.0000,52.3815,153.6753,0.0000,0.0000
2.1739,2.2657,0.0000,0.0000,74.6508,205.3077,0.0000,0.0000
2.8716,2.9994,0.0000,0.0000,57.2306,184.0062,0.0000,0.0000
3.3052,3.4546,0.0000,0.0000,41.0320,156.7263,0.0000,0.0000
3.3052,3.4546,0.0000,0.0000,41.0320,156.7263,0.0000,0.0000
3.5434,3.6974,0.0000,0.0000,22.8403,117.2002,0.0000,0.0000
3.5719,3.7362,0.0000,0.0000,30.2213,118.7124,0.0000,0.0000
3.4452,3.6098,0.0000,0.0000,40.0124,134.7599,0.0000,0.0000
2.9153,3.0594,0.0000,0.0000,48.3767,143.8037,0.0000,0.0000
2.5703,2.6989,0.0000,0.0000,48.9302,139.6019,0.0000,0.0000
2.2133,2.3243,0.0000,0.0000,46.8713,129.8314,0.0000,0.0000
2.0576,2.1208,0.0000,0.0000,74.5315,143.7092,0.0000,0.0000
2.4242,2.5191,0.0000,0.0000,53.3496,116.7112,0.0000,0.0000
2.6505,2.7817,0.0000,0.0000,31.4452,88.1423,0.0000,0.0000
2.6505,2.7817,0.0000,0.0000,31.4452,88.1423,0.0000,0.0000
2.7352,2.8757,0.0000,0.0000,12.4339,56.2047,0.0000,0.0000
2.6721,2.8175,0.0000,0.0000,17.9027,64.0416,0.0000,0.0000
2.4967,2.6382,0.0000,0.0000,28.2406,78.7119,0.0000,0.0000
2.2520,2.3817,0.0000,0.0000,35.3950,87.0600,0.0000,0.0000
1.6171,1.7088,0.0000,0.0000,37.2536,79.6738,0.0000,0.0000
1.3316,1.3911,0.0000,0.0000,33.2826,69.5967,0.0000,0.0000
1.0873,1.1469,0.0000,0.0000,29.3039,61.9165,0.0000,0.0000
1.2978,1.3587,0.0000,0.0000,47.4232,108.2833,0.0000,0.0000
1.6872,1.7515,0.0000,0.0000,37.4616,90.4682,0.0000,0.0000
1.9425,2.0272,0.0000,0.0000,26.1516,69.0661,0.0000,0.0000
2.2239,2.3391,0.0000,0.0000,7.3626,25.9413,0.0000,0.0000
2.2239,2.3391,0.0000,0.0000,7.3626,25.9413,0.0000,0.0000
2.0741,2.1860,0.0000,0.0000,24.2741,51.9085,0.0000,0.0000
1.8995,2.0028,0.0000,0.0000,28.0454,61.1103,0.0000,0.0000
1.7052,1.7978,0.0000,0.0000,29.0465,64.2199,0.0000,0.0000
1.5021,1.5711,0.0000,0.0000,28.2326,63.1670,0.0000,0.0000
1.5021,1.5711,0.0000,0.0000,28.2326,63.1670,0.0000,0.0000
1.4290,1.4778,0.0000,0.0000,40.3585,96.7732,0.0000,0.0000
1.6683,1.7383,0.0000,0.0000,30.2958,78.9091,0.0000,0.0000
1.8708,1.9631,0.0000,0.0000,16.4414,47.9332,0.0000,0.0000
1.9461,2.0385,0.0000,0.0000,10.7056,35.6614,0.0000,0.0000
1.9282,2.0385,0.0000,0.0000,15.6937,37.7855,0.0000,0.0000
1.6864,1.7791,0.0000,0.0000,26.4501,56.7052,0.0000,0.0000
1.5695,1.6657,0.0000,0.0000,27.3338,59.6326,0.0000,0.0000
1.5695,1.6657,0.0000,0.0000,27.3338,59.6326,0.0000,0.0000
1.4157,1.5029,0.0000,0.0000,27.2907,60.2582,0.0000,0.0000
1.2063,1.2806,0.0000,0.0000,25.9528,58.1642,0.0000,0.0000
1.0262,1.0889,0.0000,0.0000,23.6292,53.7183,0.0000,0.0000
1.5470,1.6370,0.0000,0.0000,21.0079,67.8145,0.0000,0.0000
1.7299,1.8301,0.0000,0.0000,12.1623,50.1738,0.0000,0.0000
1.7670,1.8766,0.0000,0.0000,14.0001,50.0690,0.0000,0.0000
1.7350,1.8489,0.0000,0.0000,16.6634,54.8740,0.0000,0.0000
1.5972,1.7090,0.0000,0.0000,19.8852,62.2618,0.0000,0.0000
1.5972,1.7090,0.0000,0.0000,19.8852,62.2618,0.0000,0.0000
1.4742,1.5711,0.0000,0.0000,21.2549,65.2615,0.0000,0.0000
1.2816,1.3668,0.0000,0.0000,21.2953,66.2908,0.0000,0.0000
1.1208,1.2057,0.0000,0.0000,20.2914,64.5306,0.0000,0.0000
0.9567,1.0205,0.0000,0.0000,18.5747,60.2220,0.0000,0.0000
1.0498,1.1189,0.0000,0.0000,17.8913,60.3532,0.0000,0.0000
1.1442,1.2313,0.0000,0.0000,11.0113,45.3198,0.0000,0.0000
1.1726,1.2639,0.0000,0.0000,8.7408,42.0579,0.0000,0.0000
1.1533,1.2468,0.0000,0.0000,10.0880,40.6527,0.0000,0.0000
1.1533,1.2468,0.0000,0.0000,10.0880,40.6527,0.0000,0.0000
1.0834,1.1743,0.0000,0.0000,12.5248,45.5298,0.0000,0.0000
1.0019,1.0872,0.0000,0.0000,13.8216,47.5809,0.0000,0.0000
0.8664,0.9408,0.0000,0.0000,14.4869,47.7909,0.0000,0.0000
0.7615,0.8268,0.0000,0.0000,14.0475,46.0373,0.0000,0.0000
0.5148,0.5574,0.0000,0.0000,11.1147,37.8005,0.0000,0.0000
0.6083,0.6457,0.0000,0.0000,16.5023,57.5021,0.0000,0.0000
0.7286,0.7839,0.0000,0.0000,12.3788,49.3640,0.0000,0.0000
0.8126,0.8714,0.0000,0.0000,9.2248,39.5130,0.0000,0.0000
0.8126,0.8714,0.0000,0.0000,9.2248,39.5130,0.0000,0.0000
0.8333,0.8956,0.0000,0.0000,7.3184,34.1442,0.0000,0.0000
0.8142,0.8764,0.0000,0.0000,6.9341,32.6481,0.0000,0.0000
0.7704,0.7540,0.0000,0.0000,7.1077,34.1427,0.0000,0.0000
0.7038,0.6592,0.0000,0.0000,7.6991,34.3084,0.0000,0.0000
0.5203,0.5603,0.0000,0.0000,7.9635,33.0080,0.0000,0.0000
0.4448,0.4783,0.0000,0.0000,7.4132,31.0647,0.0000,0.0000
0.3973,0.4184,0.0000,0.0000,15.1035,46.4408,0.0000,0.0000
0.4835,0.5168,0.0000,0.0000,11.8164,38.8960,0.0000,0.0000
0.5586,0.6073,0.0000,0.0000,8.0823,28.4331,0.0000,0.0000
0.6142,0.6680,0.0000,0.0000,5.3510,20.5436,0.0000,0.0000
0.6325,0.6907,0.0000,0.0000,3.8849,15.2908,0.0000,0.0000
0.6228,0.6802,0.0000,0.0000,3.8932,13.4922,0.0000,0.0000
0.5383,0.5897,0.0000,0.0000,5.3572,14.4397,0.0000,0.0000
0.4751,0.5200,0.0000,0.0000,5.6158,14.6756,0.0000,0.0000
0.4119,0.4499,0.0000,0.0000,5.4457,14.9499,0.0000,0.0000
0.4119,0.4499,0.0000,0.0000,5.4457,14.9499,0.0000,0.0000
0.3568,0.3886,0.0000,0.0000,5.0553,14.6747,0.0000,0.0000
0.4171,0.4480,0.0000,0.0000,8.4601,26.3350,0.0000,0.0000
0.5236,0.5559,0.0000,0.0000,7.7615,25.7265,0.0000,0.0000
0.6015,0.6412,0.0000,0.0000,6.9478,24.3908,0.0000,0.0000
0.6720,0.7215,0.0000,0.0000,5.1249,20.2717,0.0000,0.0000
0.6707,0.7217,0.0000,0.0000,4.9530,18.1246,0.0000,0.0000
0.6439,0.6937,0.0000,0.0000,5.3195,19.2339,0.0000,0.0000
0.6055,0.6500,0.0000,0.0000,5.3556,19.5792,0.0000,0.0000
0.5412,0.5839,0.0000,0.0000,5.1354,19.3381,0.0000,0.0000
0.4867,0.5213,0.0000,0.0000,4.8424,18.5963,0.0000,0.0000
0.4453,0.4761,0.0000,0.0000,8.8175,27.7306,0.0000,0.0000
0.6164,0.6553,0.0000,0.0000,7.4349,22.6351,0.0000,0.0000
0.6682,0.7126,0.0000,0.0000,5.4044,16.2004,0.0000,0.0000
0.6827,0.7293,0.0000,0.0000,4.7398,13.1802,0.0000,0.0000
0.6674,0.7134,0.0000,0.0000,5.2106,13.0956,0.0000,0.0000
0.6674,0.7134,0.0000,0.0000,5.2106,13.0956,0.0000,0.0000
0.6326,0.6762,0.0000,0.0000,5.5634,12.8504,0.0000,0.0000
0.5841,0.6238,0.0000,0.0000,5.6722,13.2545,0.0000,0.0000
0.5211,0.5556,0.0000,0.0000,5.6667,13.3045,0.0000,0.0000
0.4649,0.4945,0.0000,0.0000,5.4939,12.7318,0.0000,0.0000
0.4036,0.4279,0.0000,0.0000,5.1416,11.6570,0.0000,0.0000
0.4067,0.4218,0.0000,0.0000,5.8882,17.8222,0.0000,0.0000
0.5247,0.5447,0.0000,0.0000,5.4029,13.6529,0.0000,0.0000
0.5534,0.5750,0.0000,0.0000,5.2484,12.0018,0.0000,0.0000
0.5602,0.5823,0.0000,0.0000,5.1337,10.2141,0.0000,0.0000
0.5402,0.5615,0.0000,0.0000,5.0357,9.9210,0.0000,0.0000
0.5402,0.5615,0.0000,0.0000,5.0357,9.9210,0.0000,0.0000
0.5085,0.5284,0.0000,0.0000,4.9118,10.5184,0.0000,0.0000
0.4652,0.4829,0.0000,0.0000,4.7736,11.0724,0.0000,0.0000
0.4246,0.4403,0.0000,0.0000,4.5696,11.0736,0.0000,0.0000
0.3752,0.3885,0.0000,0.0000,4.3469,10.7553,0.0000,0.0000
0.3717,0.3781,0.0000,0.0000,4.6884,14.7907,0.0000,0.0000
0.4187,0.4274,0.0000,0.0000,4.4163,12.3032,0.0000,0.0000
0.4187,0.4274,0.0000,0.0000,4.4163,12.3032,0.0000,0.0000
0.4437,0.4551,0.0000,0.0000,4.1925,9.9750,0.0000,0.0000
0.4502,0.4617,0.0000,0.0000,4.0187,8.3388,0.0000,0.0000
0.4404,0.4512,0.0000,0.0000,3.8713,8.2069,0.0000,0.0000
0.4203,0.4316,0.0000,0.0000,3.7679,8.7804,0.0000,0.0000
0.3580,0.3672,0.0000,0.0000,3.5521,8.7008,0.0000,0.0000
0.3303,0.3384,0.0000,0.0000,3.4336,8.2497,0.0000,0.0000
0.2989,0.3057,0.0000,0.0000,3.2594,7.5479,0.0000,0.0000
0.2754,0.2782,0.0000,0.0000,6.0235,12.6336,0.0000,0.0000
0.2754,0.2782,0.0000,0.0000,6.0235,12.6336,0.0000,0.0000
0.3348,0.3390,0.0000,0.0000,6.0532,15.7609,0.0000,0.0000
0.3877,0.3985,0.0000,0.0000,5.8706,15.0201,0.0000,0.0000
0.4462,0.4580,0.0000,0.0000,5.0922,12.7570,0.0000,0.0000
0.4728,0.4859,0.0000,0.0000,4.4382,10.8941,0.0000,0.0000
0.4815,0.4976,0.0000,0.0000,3.4707,9.5327,0.0000,0.0000
0.4697,0.4854,0.0000,0.0000,3.2916,9.4887,0.0000,0.0000
0.4506,0.4655,0.0000,0.0000,3.5106,9.3950,0.0000,0.0000
0.4506,0.4655,0.0000,0.0000,3.5106,9.3950,0.0000,0.0000
0.4225,0.4359,0.0000,0.0000,3.6364,8.9531,0.0000,0.0000
0.4010,0.4117,0.0000,0.0000,3.6133,8.4437,0.0000,0.0000
0.4292,0.4414,0.0000,0.0000,6.0902,17.4286,0.0000,0.0000
0.4739,0.4860,0.0000,0.0000,5.5074,16.6352,0.0000,0.0000
0.5262,0.5425,0.0000,0.0000,4.0839,14.3026,0.0000,0.0000
0.5374,0.5550,0.0000,0.0000,3.4661,13.2154,0.0000,0.0000
0.5383,0.5565,0.0000,0.0000,3.1216,12.2286,0.0000,0.0000
0.5383,0.5565,0.0000,0.0000,3.1216,12.2286,0.0000,0.0000
0.5319,0.5496,0.0000,0.0000,3.2423,11.5943,0.0000,0.0000
0.5191,0.5369,0.0000,0.0000,3.4444,11.1418,0.0000,0.0000
0.5142,0.5319,0.0000,0.0000,3.4685,11.1297,0.0000,0.0000
0.5769,0.5986,0.0000,0.0000,11.3231,33.0674,0.0000,0.0000
0.6278,0.6589,0.0000,0.0000,9.0425,29.3074,0.0000,0.0000
0.6749,0.7078,0.0000,0.0000,7.0165,25.0926,0.0000,0.0000
0.7260,0.7649,0.0000,0.0000,4.6196,20.4757,0.0000,0.0000
0.7475,0.7892,0.0000,0.0000,4.2935,19.0977,0.0000,0.0000
0.7573,0.8006,0.0000,0.0000,4.7222,18.4843,0.0000,0.0000
0.7517,0.7941,0.0000,0.0000,5.0769,17.8283,0.0000,0.0000
0.7153,0.7568,0.0000,0.0000,5.6621,18.8009,0.0000,0.0000
0.6928,0.7304,0.0000,0.0000,5.6333,18.7312,0.0000,0.0000
0.6928,0.7304,0.0000,0.0000,5.6333,18.7312,0.0000,0.0000
0.7153,0.7513,0.0000,0.0000,8.1550,25.4280,0.0000,0.0000
0.7380,0.7735,0.0000,0.0000,5.5900,20.8171,0.0000,0.0000
0.7562,0.7913,0.0000,0.0000,4.0892,17.2544,0.0000,0.0000
0.7713,0.8084,0.0000,0.0000,3.7656,15.7343,0.0000,0.0000
0.7766,0.8132,0.0000,0.0000,3.9122,16.1707,0.0000,0.0000
0.7814,0.8167,0.0000,0.0000,4.1038,16.5755,0.0000,0.0000
0.7832,0.8173,0.0000,0.0000,4.3311,16.8872,0.0000,0.0000
0.7851,0.8157,0.0000,0.0000,4.4652,17.2406,0.0000,0.0000
0.7851,0.8157,0.0000,0.0000,4.4652,17.2406,0.0000,0.0000
0.7961,0.8200,0.0000,0.0000,9.8623,31.1525,0.0000,0.0000
0.8660,0.8953,0.0000,0.0000,9.0118,28.5308,0.0000,0.0000
1.0266,1.0753,0.0000,0.0000,6.2815,20.5897,0.0000,0.0000
1.0872,1.1397,0.0000,0.0000,5.3485,19.0033,0.0000,0.0000
1.1396,1.1947,0.0000,0.0000,4.4966,17.2857,0.0000,0.0000
1.2161,1.2728,0.0000,0.0000,4.9745,19.4548,0.0000,0.0000
1.2538,1.3077,0.0000,0.0000,5.6847,21.6813,0.0000,0.0000
1.2812,1.3361,0.0000,0.0000,6.0769,23.0495,0.0000,0.0000
1.3075,1.3568,0.0000,0.0000,6.3993,24.6755,0.0000,0.0000
1.3784,1.4241,0.0000,0.0000,14.0732,44.2593,0.0000,0.0000
1.7211,1.8070,0.0000,0.0000,10.8261,37.8158,0.0000,0.0000
1.8513,1.9448,0.0000,0.0000,9.2044,35.0868,0.0000,0.0000
1.8513,2.0797,0.0000,0.0000,9.2044,34.0909,0.0000,0.0000
2.0317,2.1244,0.0000,0.0000,8.4461,33.9019,0.0000,0.0000
2.2255,2.3244,0.0000,0.0000,9.4819,41.1344,0.0000,0.0000
2.3060,2.4030,0.0000,0.0000,9.8046,45.8849,0.0000,0.0000
2.3060,2.4030,0.0000,0.0000,9.8046,45.8849,0.0000,0.0000
2.3837,2.4779,0.0000,0.0000,10.2652,50.8837,0.0000,0.0000
2.4896,2.5845,0.0000,0.0000,70.5747,172.6493,0.0000,0.0000
3.6324,3.7429,0.0000,0.0000,54.7975,180.6773,0.0000,0.0000
3.6324,3.7429,0.0000,0.0000,54.7975,180.6773,0.0000,0.0000
4.3146,4.4631,0.0000,0.0000,49.8243,171.2162,0.0000,0.0000
4.3146,4.4631,0.0000,0.0000,49.8243,171.2162,0.0000,0.0000
5.2995,6.1857,0.0000,0.0000,37.4969,137.9915,0.0000,0.0000
5.9596,6.1857,0.0000,0.0000,37.4969,137.9915,0.0000,0.0000
7.2800,7.5891,0.0000,0.0000,35.1765,159.5253,0.0000,0.0000
8.0825,8.4072,0.0000,0.0000,38.8777,199.2781,0.0000,0.0000
8.8563,9.1312,0.0000,0.0000,44.4711,249.0369,0.0000,0.0000
10.8930,11.2940,0.0000,0.0000,180.1256,560.3369,0.0000,0.0000
14.7198,15.0377,0.0000,0.0000,179.6899,617.1493,0.0000,0.0000
18.3024,18.6721,0.0000,0.0000,193.3566,754.5604,0.0000,0.0000
18.3024,18.6721,0.0000,0.0000,193.3566,754.5604,0.0000,0.0000
35.4006,35.4371,0.0000,0.0000,712.8191,3445.6883,0.0000,0.0000
48.0072,47.7696,0.0000,0.0000,547.1784,2813.6205,0.0000,0.0000
56.8685,57.9461,0.0000,0.0000,324.6274,1844.3162,0.0000,0.0000
56.8685,57.9461,0.0000,0.0000,324.6274,1844.3162,0.0000,0.0000
61.8337,63.7937,0.0000,0.0000,159.1281,625.8949,0.0000,0.0000
58.6533,60.4696,0.0000,0.0000,275.9571,1122.8339,0.0000,0.0000
55.2093,57.1837,0.0000,0.0000,327.8870,1735.3025,0.0000,0.0000
52.2485,54.4176,0.0000,0.0000,252.7580,1890.1613,0.0000,0.0000
49.0751,50.9441,0.0000,0.0000,273.8478,1959.5031,0.0000,0.0000
49.0751,50.9441,0.0000,0.0000,273.8478,1959.5031,0.0000,0.0000
45.1407,46.9522,0.0000,0.0000,231.5786,1752.9135,0.0000,0.0000
42.5672,44.5425,0.0000,0.0000,261.1067,1697.8876,0.0000,0.0000
36.1461,37.8494,0.0000,0.0000,302.4197,1433.1739,0.0000,0.0000
32.6882,33.9160,0.0000,0.0000,289.6036,1259.4669,0.0000,0.0000
30.5622,31.8304,0.0000,0.0000,268.2597,1145.9753,0.0000,0.0000
30.5622,31.8304,0.0000,0.0000,268.2597,1145.9753,0.0000,0.0000
30.2988,31.2844,0.0000,0.0000,239.1079,1407.8101,0.0000,0.0000
35.0406,35.8222,0.0000,0.0000,198.6053,1261.4530,0.0000,0.0000
38.9184,42.9763,0.0000,0.0000,161.3299,796.7974,0.0000,0.0000
42.9568,44.0881,0.0000,0.0000,120.2868,634.5917,0.0000,0.0000
43.4556,44.5401,0.0000,0.0000,136.8965,469.3870,0.0000,0.0000
42.9301,44.0391,0.0000,0.0000,158.1750,540.5612,0.0000,0.0000
42.9301,44.0391,0.0000,0.0000,158.1750,540.5612,0.0000,0.0000
40.8469,41.9207,0.0000,0.0000,174.6078,612.5219,0.0000,0.0000
38.8874,39.9184,0.0000,0.0000,179.1797,641.0613,0.0000,0.0000
40.6170,41.2171,0.0000,0.0000,325.7898,1084.7345,0.0000,0.0000
44.1635,44.9951,0.0000,0.0000,280.1579,815.4454,0.0000,0.0000
44.1635,44.9951,0.0000,0.0000,280.1579,815.4454,0.0000,0.0000
46.5809,47.6429,0.0000,0.0000,220.4784,604.4477,0.0000,0.0000
47.2377,48.4424,0.0000,0.0000,158.7131,462.5979,0.0000,0.0000
46.3022,47.6020,0.0000,0.0000,111.8377,393.5508,0.0000,0.0000
43.8179,45.1417,0.0000,0.0000,122.7163,485.6359,0.0000,0.0000
38.2383,39.2139,0.0000,0.0000,139.6729,591.0681,0.0000,0.0000
35.6226,37.0713,0.0000,0.0000,144.6102,632.0354,0.0000,0.0000
35.6226,37.0713,0.0000,0.0000,144.6102,632.0354,0.0000,0.0000
32.8767,33.7019,0.0000,0.0000,185.2703,708.8275,0.0000,0.0000
52.0810,53.5594,0.0000,0.0000,548.8923,1716.3911,0.0000,0.0000
60.5194,62.2630,0.0000,0.0000,441.9949,1299.1230,0.0000,0.0000
60.5194,62.2630,0.0000,0.0000,441.9949,1299.1230,0.0000,0.0000
66.5965,68.2853,0.0000,0.0000,314.0261,859.6030,0.0000,0.0000
69.0547,71.0028,0.0000,0.0000,184.3818,457.4132,0.0000,0.0000
67.8652,69.8780,0.0000,0.0000,173.3972,518.8015,0.0000,0.0000
63.2134,58.8196,0.0000,0.0000,221.8711,882.6175,0.0000,0.0000
49.2881,50.8843,0.0000,0.0000,249.5275,969.6462,0.0000,0.0000
41.1689,42.4963,0.0000,0.0000,232.1991,974.9124,0.0000,0.0000
57.1273,57.4823,0.0000,0.0000,669.2936,2302.2122,0.0000,0.0000
74.5776,75.5523,0.0000,0.0000,520.7369,1845.3516,0.0000,0.0000
86.9026,88.4159,0.0000,0.0000,362.1420,1313.7823,0.0000,0.0000
94.8864,96.8154,0.0000,0.0000,195.2202,713.3949,0.0000,0.0000
97.6839,99.9409,0.0000,0.0000,217.7587,598.3220,0.0000,0.0000
95.3633,97.6805,0.0000,0.0000,271.6205,640.0315,0.0000,0.0000
70.8117,73.3331,0.0000,0.0000,653.9003,2402.0291,0.0000,0.0000
50.4382,52.5241,0.0000,0.0000,658.6665,2450.9222,0.0000,0.0000
32.0108,33.4859,0.0000,0.0000,500.5546,1894.6009,0.0000,0.0000
32.0108,33.4859,0.0000,0.0000,500.5546,1894.6009,0.0000,0.0000
27.9060,28.5055,0.0000,0.0000,763.6585,2000.3788,0.0000,0.0000
32.7943,33.8010,0.0000,0.0000,563.5102,1471.4339,0.0000,0.0000
36.3056,37.6542,0.0000,0.0000,385.2278,1021.7004,0.0000,0.0000
39.2955,41.1484,0.0000,0.0000,68.0680,357.2989,0.0000,0.0000
39.2955,41.1484,0.0000,0.0000,68.0680,357.2989,0.0000,0.0000
34.2237,36.0412,0.0000,0.0000,224.6111,586.4330,0.0000,0.0000
29.3980,31.0322,0.0000,0.0000,275.0901,670.1246,0.0000,0.0000
25.0556,26.2385,0.0000,0.0000,286.8377,684.3318,0.0000,0.0000
25.0556,26.2385,0.0000,0.0000,286.8377,684.3318,0.0000,0.0000
20.2806,21.4783,0.0000,0.0000,273.4680,649.9111,0.0000,0.0000
16.2733,17.0401,0.0000,0.0000,613.3416,1257.5563,0.0000,0.0000
24.0400,25.2305,0.0000,0.0000,578.5695,1184.4734,0.0000,0.0000
31.7536,33.0412,0.0000,0.0000,419.5312,884.8329,0.0000,0.0000
38.1466,40.0262,0.0000,0.0000,152.6630,375.8629,0.0000,0.0000
38.2770,40.2502,0.0000,0.0000,103.2807,343.4710,0.0000,0.0000
36.6245,38.5727,0.0000,0.0000,195.9602,454.4856,0.0000,0.0000
33.9338,35.7662,0.0000,0.0000,264.8204,576.6872,0.0000,0.0000
33.9338,35.7662,0.0000,0.0000,264.8204,576.6872,0.0000,0.0000
30.5667,32.0233,0.0000,0.0000,306.4537,642.2467,0.0000,0.0000
27.1238,28.3819,0.0000,0.0000,322.4082,660.5326,0.0000,0.0000
23.1824,24.4002,0.0000,0.0000,314.4725,635.8406,0.0000,0.0000
24.7574,25.8259,0.0000,0.0000,535.4976,1167.0713,0.0000,0.0000
32.6397,40.6685,0.0000,0.0000,397.2717,726.2499,0.0000,0.0000
