hannah_robot_kinetic,hannah_human_kinetic,tracy_robot_kinetic,tracy_human_kinetic,hannah_robot_effort,hannah_human_effort,tracy_robot_effort,tracy_human_effort
1.5980,1.7182,0.0000,0.0000,2.9315,10.2910,0.0000,0.0000
1.4332,1.5534,0.0000,0.0000,5.1211,20.6022,0.0000,0.0000
1.2918,1.4049,0.0000,0.0000,5.6870,23.6469,0.0000,0.0000
1.4180,1.4864,0.0000,0.0000,30.5203,104.5054,0.0000,0.0000
2.1258,2.2206,0.0000,0.0000,30.8319,105.3870,0.0000,0.0000
2.7134,2.8645,0.0000,0.0000,24.6623,85.6416,0.0000,0.0000
3.2653,3.4247,0.0000,0.0000,14.1873,54.5619,0.0000,0.0000
3.3791,3.5548,0.0000,0.0000,8.7937,38.8485,0.0000,0.0000
3.3931,3.5470,0.0000,0.0000,7.0859,32.8793,0.0000,0.0000
3.3931,3.5122,0.0000,0.0000,7.0859,28.3656,0.0000,0.0000
3.2339,3.3831,0.0000,0.0000,7.4027,32.9311,0.0000,0.0000
4.5364,5.8045,0.0000,0.0000,104.7720,291.3452,0.0000,0.0000
5.7081,5.8045,0.0000,0.0000,95.9522,291.3452,0.0000,0.0000
7.4980,7.6744,0.0000,0.0000,76.9113,230.1158,0.0000,0.0000
8.5428,8.7827,0.0000,0.0000,49.9089,146.8504,0.0000,0.0000
9.0101,9.2462,0.0000,0.0000,36.6840,117.6904,0.0000,0.0000
9.2766,9.5777,0.0000,0.0000,19.6975,72.0103,0.0000,0.0000
8.4319,8.7421,0.0000,0.0000,32.9140,120.4249,0.0000,0.0000
8.4319,7.5566,0.0000,0.0000,32.9140,152.6357,0.0000,0.0000
7.2753,7.5566,0.0000,0.0000,44.1338,152.6357,0.0000,0.0000
5.9931,6.0029,0.0000,0.0000,140.8852,389.9640,0.0000,0.0000
8.9062,9.1534,0.0000,0.0000,125.2004,354.5256,0.0000,0.0000
11.4446,11.6413,0.0000,0.0000,89.7412,267.5519,0.0000,0.0000
13.1089,13.4413,0.0000,0.0000,37.4743,149.7859,0.0000,0.0000
13.4070,13.7498,0.0000,0.0000,17.1158,83.4309,0.0000,0.0000
12.9619,13.2752,0.0000,0.0000,46.0121,143.9735,0.0000,0.0000
12.0715,12.4248,0.0000,0.0000,63.2936,181.5169,0.0000,0.0000
10.6291,10.9608,0.0000,0.0000,74.6130,202.9187,0.0000,0.0000
8.9807,9.1819,0.0000,0.0000,76.4390,210.3066,0.0000,0.0000
7.1462,7.3823,0.0000,0.0000,70.2359,198.6192,0.0000,0.0000
5.6756,5.8663,0.0000,0.0000,61.2320,177.4556,0.0000,0.0000
8.3471,8.3703,0.0000,0.0000,118.8103,346.6739,0.0000,0.0000
12.5960,12.8178,0.0000,0.0000,45.4274,164.9293,0.0000,0.0000
12.5960,12.8178,0.0000,0.0000,45.4274,164.9293,0.0000,0.0000
13.3986,13.7114,0.0000,0.0000,18.3482,115.6298,0.0000,0.0000
13.2190,13.5215,0.0000,0.0000,53.4658,152.1542,0.0000,0.0000
12.3874,12.7218,0.0000,0.0000,76.4271,174.8257,0.0000,0.0000
11.0298,11.3410,0.0000,0.0000,91.0494,202.1535,0.0000,0.0000
9.6119,9.8031,0.0000,0.0000,92.8331,214.7433,0.0000,0.0000
8.2297,8.4647,0.0000,0.0000,86.7453,213.3486,0.0000,0.0000
6.7558,6.8696,0.0000,0.0000,75.1847,196.7029,0.0000,0.0000
7.9908,7.9343,0.0000,0.0000,140.6143,475.7746,0.0000,0.0000
11.1441,11.1644,0.0000,0.0000,134.5903,519.6985,0.0000,0.0000
14.4933,14.6505,0.0000,0.0000,105.6445,454.7856,0.0000,0.0000
15.9850,16.2847,0.0000,0.0000,71.1316,368.7645,0.0000,0.0000
16.3703,16.6860,0.0000,0.0000,60.9120,307.6079,0.0000,0.0000
16.0392,16.3760,0.0000,0.0000,89.0453,317.5499,0.0000,0.0000
15.3291,15.6491,0.0000,0.0000,109.5485,316.4918,0.0000,0.0000
13.5877,13.8523,0.0000,0.0000,132.6671,326.8676,0.0000,0.0000
12.4652,12.6920,0.0000,0.0000,134.6795,363.4470,0.0000,0.0000
11.9419,12.1301,0.0000,0.0000,130.6576,352.2550,0.0000,0.0000
19.7397,19.4311,0.0000,0.0000,568.9921,1919.6303,0.0000,0.0000
31.0257,30.6890,0.0000,0.0000,678.3555,2361.1186,0.0000,0.0000
64.2839,63.5345,0.0000,0.0000,1293.5707,4065.1949,0.0000,0.0000
64.2839,63.5345,0.0000,0.0000,1293.5707,4065.1949,0.0000,0.0000
104.3051,104.8447,0.0000,0.0000,2984.4755,8351.5309,0.0000,0.0000
265.1014,234.0848,0.0000,0.0000,50841.0494,141131.1506,0.0000,0.0000
432.1810,442.5200,0.0000,0.0000,6363.4206,25572.5118,0.0000,0.0000
286.6960,295.7887,0.0000,0.0000,8577.1502,24549.0778,0.0000,0.0000
153.7086,158.8578,0.0000,0.0000,7475.2386,17508.5944,0.0000,0.0000
103.8708,105.9350,0.0000,0.0000,8321.3636,18576.9530,0.0000,0.0000
72.6873,73.3893,0.0000,0.0000,3863.1883,14831.1238,0.0000,0.0000
27.7297,28.8502,0.0000,0.0000,1130.5965,4376.7232,0.0000,0.0000
41.6565,40.6074,0.0000,0.0000,2371.8273,6964.1770,0.0000,0.0000
465.5628,567.2991,0.0000,0.0000,31973.5540,105960.0020,0.0000,0.0000
301.5831,311.8728,0.0000,0.0000,12112.6189,29765.4862,0.0000,0.0000
193.5729,195.5028,0.0000,0.0000,8562.1212,27061.2690,0.0000,0.0000
118.9775,119.9454,0.0000,0.0000,3220.3221,13419.1109,0.0000,0.0000
88.8807,89.3728,0.0000,0.0000,1247.4042,6719.8762,0.0000,0.0000
76.2603,76.3991,0.0000,0.0000,484.0433,3030.2973,0.0000,0.0000
58.3152,62.7659,0.0000,0.0000,6245.1269,15136.7158,0.0000,0.0000
25.2401,27.2832,0.0000,0.0000,3035.2252,7264.5336,0.0000,0.0000
26.4786,26.7674,0.0000,0.0000,867.0933,2195.6625,0.0000,0.0000
35.4990,36.4233,0.0000,0.0000,474.7848,1899.3906,0.0000,0.0000
45.1393,46.2035,0.0000,0.0000,1326.1664,2975.1094,0.0000,0.0000
49.0122,49.9218,0.0000,0.0000,1652.9878,4035.1874,0.0000,0.0000
52.8322,53.6929,0.0000,0.0000,1607.0181,4220.4022,0.0000,0.0000
69.3864,70.5038,0.0000,0.0000,3529.8123,8654.5629,0.0000,0.0000
432.6878,389.0119,0.0000,0.0000,42525.8811,133852.3883,0.0000,0.0000
50.3751,52.3256,0.0000,0.0000,3961.8506,8036.4647,0.0000,0.0000
39.2325,39.3154,0.0000,0.0000,2981.3734,5825.5769,0.0000,0.0000
57.1888,57.8197,0.0000,0.0000,4275.9852,11237.1896,0.0000,0.0000
57.1888,323.9365,0.0000,0.0000,4275.9852,116422.5818,0.0000,0.0000
1266.0358,1300.5850,0.0000,0.0000,12113.2687,57872.5250,0.0000,0.0000
877.1279,905.0880,0.0000,0.0000,12253.9995,51293.9087,0.0000,0.0000
665.5741,692.7771,0.0000,0.0000,12804.2089,48745.8870,0.0000,0.0000
263.7253,272.4419,0.0000,0.0000,12088.0857,28857.9712,0.0000,0.0000
